Customer_ID,Age,Gender,Region,Employment_Status,Annual_Income,Dependents
5044,49,Female,Chennai,Self-Employed,488329.0,4
5045,69,Male,Mumbai,Salaried,483546.0,0
5046,64,M,Delhi,Unemployed,1867724.0,2
5047,50,Female,Chennai,Self-Employed,622792.0,3
5048,63,Male,Delhi,Salaried,1204265.0,3
5049,22,F,Bangalore,Self-Employed,,2
5050,60,female,Pune,Salaried,1016937.0,1
5051,65,female,Mumbai,Unemployed,725556.0,4
5052,51,Female,Chennai,Self-Employed,517341.0,0
5053,57,Female,Delhi,Self-Employed,2297028.0,3
5054,28,Male,Pune,Unemployed,1613678.0,2
5055,67,female,Pune,Self-Employed,842147.0,4
5056,20,Female,Mumbai,Self-Employed,1518232.0,1
5057,50,M,Pune,Self-Employed,2263236.0,0
5058,28,Female,Mumbai,Salaried,788256.0,0
5059,33,female,Bangalore,Salaried,1356329.0,3
5060,35,male,Mumbai,Self-Employed,1171544.0,3
5061,47,female,Delhi,Unemployed,2393533.0,2
5062,65,M,Pune,Unemployed,1736689.0,0
5063,27,Male,Pune,Self-Employed,868124.0,1
5064,35,M,Pune,Salaried,,1
5065,55,male,Mumbai,Salaried,702877.0,2
5066,36,male,Chennai,Self-Employed,341878.0,0
5067,53,Female,Mumbai,Salaried,1495083.0,3
5068,30,Female,Delhi,Salaried,2173174.0,1
5069,63,female,Mumbai,Unemployed,2221677.0,4
5070,20,F,Pune,Self-Employed,1800073.0,2
5071,27,M,Bangalore,Salaried,891616.0,1
5072,55,female,Delhi,Salaried,914551.0,4
5073,18,F,Bangalore,Salaried,1814969.0,4
5074,44,female,Delhi,Self-Employed,300408.0,1
5075,63,male,Delhi,Self-Employed,2120784.0,2
5076,25,Female,Pune,Salaried,1131014.0,4
5077,68,Female,Mumbai,Unemployed,2283536.0,4
5078,63,female,Pune,Unemployed,1367323.0,0
5079,59,Female,Pune,Self-Employed,1053776.0,0
5080,34,Male,Pune,Unemployed,877224.0,0
5081,26,female,Bangalore,Salaried,1314521.0,4
5082,23,male,Delhi,Self-Employed,1047696.0,4
5083,60,female,Chennai,Self-Employed,844338.0,2
5084,42,female,Mumbai,Unemployed,856473.0,3
5085,56,Female,Pune,Self-Employed,1956675.0,0
5086,66,male,Delhi,Unemployed,2191891.0,3
5087,45,female,Mumbai,Unemployed,1496063.0,0
5088,50,Female,Chennai,Salaried,859952.0,0
5089,54,M,Chennai,Unemployed,312695.0,2
5090,26,male,Pune,Unemployed,224552.0,2
5091,35,F,Chennai,Self-Employed,1562838.0,1
5092,38,Male,Chennai,Salaried,2116373.0,0
5093,19,F,Mumbai,Salaried,832196.0,0
5094,60,male,Mumbai,Unemployed,1837796.0,0
5095,55,female,Pune,Self-Employed,1881093.0,2
5096,57,Female,Delhi,Self-Employed,1022830.0,0
5097,53,male,Pune,Self-Employed,297219.0,1
5098,-5,Male,Bangalore,Salaried,625693.0,4
5099,60,male,Chennai,Salaried,662621.0,1
5100,54,Female,Delhi,Unemployed,2143995.0,4
5101,32,F,Mumbai,Unemployed,1337950.0,2
5102,45,M,Bangalore,Self-Employed,2396763.0,3
5103,35,F,Bangalore,Unemployed,1703148.0,2
5104,51,Female,Chennai,Self-Employed,1386282.0,3
5105,39,Female,Mumbai,Salaried,2362051.0,4
5106,28,Male,Delhi,Unemployed,1774588.0,3
5107,30,male,Mumbai,Self-Employed,2122598.0,4
5108,21,male,Chennai,Salaried,2147974.0,3
5109,39,F,Bangalore,Self-Employed,385519.0,4
5110,24,M,Chennai,Unemployed,1291349.0,3
5111,60,M,Pune,Self-Employed,689854.0,4
5112,41,Male,Bangalore,Salaried,2169141.0,1
5113,21,Female,Chennai,Unemployed,1149505.0,0
5114,45,Male,Delhi,Salaried,2045594.0,1
5115,32,male,Delhi,Unemployed,1867343.0,2
5116,18,female,Delhi,Self-Employed,1323588.0,3
5117,20,female,Pune,Salaried,1076939.0,4
5118,31,female,Mumbai,Salaried,2241530.0,1
5119,55,Female,Delhi,Self-Employed,1121510.0,1
5120,67,Male,Pune,Salaried,2052478.0,4
5121,18,F,Delhi,Salaried,1844899.0,3
5122,55,male,Pune,Salaried,1086040.0,2
5123,55,female,Delhi,Salaried,2373992.0,2
5124,38,M,Mumbai,Self-Employed,1926830.0,2
5125,65,Male,Chennai,Salaried,1134902.0,4
5126,46,male,Delhi,Salaried,1031764.0,1
5127,22,male,Chennai,Salaried,623996.0,2
5128,66,M,Delhi,Unemployed,1159590.0,1
5129,27,M,Mumbai,Unemployed,1903058.0,2
5130,45,M,Chennai,Self-Employed,1191704.0,2
5131,38,female,Pune,Self-Employed,1089856.0,3
5132,67,female,Delhi,Self-Employed,,4
5133,24,Male,Delhi,Salaried,1561740.0,3
5134,20,M,Pune,Unemployed,2442209.0,1
5135,62,F,Mumbai,Unemployed,,1
5136,64,male,Bangalore,Self-Employed,2167542.0,4
5137,37,M,Delhi,Unemployed,1119369.0,2
5138,36,male,Pune,Self-Employed,1023209.0,4
5139,52,Female,Bangalore,Salaried,1407410.0,2
5140,21,Female,Delhi,Unemployed,2049546.0,0
5141,22,M,Chennai,Salaried,2034177.0,0
5142,18,male,Pune,Salaried,596393.0,4
5143,21,Female,Chennai,Unemployed,227502.0,0
5144,29,M,Mumbai,Self-Employed,,0
5145,44,male,Bangalore,Unemployed,235229.0,1
5146,59,M,Pune,Salaried,705506.0,2
5147,40,female,Delhi,Self-Employed,306298.0,0
5148,42,male,Delhi,Salaried,2067664.0,3
5149,38,Female,Bangalore,Self-Employed,993807.0,1
5150,69,M,Chennai,Unemployed,2427860.0,2
5151,41,Female,Chennai,Salaried,1638045.0,1
5152,42,M,Pune,Self-Employed,1773683.0,3
5153,62,Male,Pune,Self-Employed,276992.0,2
5154,63,Female,Chennai,Unemployed,886733.0,4
5155,49,Female,Pune,Self-Employed,879624.0,4
5156,49,F,Chennai,Self-Employed,1637345.0,1
5157,22,female,Bangalore,Salaried,456928.0,4
5158,53,Female,Pune,Unemployed,407317.0,2
5159,63,male,Chennai,Unemployed,2268829.0,3
5160,59,M,Pune,Salaried,802886.0,3
5161,66,Male,Delhi,Salaried,1931972.0,4
5162,59,male,Delhi,Salaried,2302470.0,0
5163,56,male,Mumbai,Self-Employed,1180875.0,0
5164,33,male,Chennai,Unemployed,1541264.0,0
5165,50,male,Mumbai,Unemployed,905188.0,4
5166,150,Male,Chennai,Unemployed,479122.0,4
5167,38,F,Pune,Self-Employed,1992024.0,4
5168,26,female,Chennai,Unemployed,1895282.0,2
5169,23,Female,Delhi,Unemployed,1906870.0,0
5170,68,male,Pune,Unemployed,1615787.0,1
5171,62,Female,Delhi,Unemployed,861446.0,2
5172,52,Female,Pune,Salaried,2203181.0,2
5173,56,male,Chennai,Self-Employed,218894.0,4
5174,39,F,Chennai,Unemployed,728975.0,4
5175,58,Female,Delhi,Unemployed,,2
5176,22,M,Bangalore,Unemployed,1659807.0,4
5177,59,Female,Chennai,Unemployed,781072.0,0
5178,40,female,Bangalore,Unemployed,1627897.0,2
5179,34,male,Pune,Salaried,391852.0,2
5180,29,Male,Bangalore,Salaried,1224219.0,2
5181,40,Female,Delhi,Self-Employed,1813835.0,4
5182,33,F,Mumbai,Self-Employed,405257.0,2
5183,20,M,Mumbai,Unemployed,2389536.0,1
5184,47,M,Delhi,Unemployed,,1
5185,39,Male,Mumbai,Salaried,1747379.0,0
5186,26,female,Delhi,Self-Employed,1610997.0,2
5187,46,Male,Chennai,Unemployed,1001265.0,2
5188,64,female,Bangalore,Unemployed,1955283.0,4
5189,54,Female,Mumbai,Unemployed,2124480.0,3
5190,40,male,Chennai,Self-Employed,287005.0,3
5191,30,F,Mumbai,Salaried,1896660.0,2
5192,49,M,Pune,Salaried,694472.0,0
5193,63,Male,Delhi,Unemployed,539310.0,1
5194,69,F,Delhi,Unemployed,1666310.0,2
5195,64,female,Chennai,Unemployed,,2
5196,65,male,Pune,Unemployed,1012236.0,0
5197,40,M,Bangalore,Unemployed,,0
5198,62,M,Pune,Self-Employed,1944042.0,3
5199,34,female,Pune,Salaried,953401.0,2
5200,57,male,Bangalore,Self-Employed,2483370.0,2
5201,38,M,Bangalore,Self-Employed,1389265.0,4
5202,19,male,Pune,Unemployed,1395046.0,1
5203,54,M,Mumbai,Self-Employed,2037701.0,4
5204,23,Female,Mumbai,Salaried,1803835.0,4
5205,61,female,Pune,Unemployed,398579.0,1
5206,35,male,Mumbai,Salaried,2482778.0,2
5207,47,F,Bangalore,Self-Employed,2109235.0,3
5208,39,Female,Bangalore,Unemployed,1589710.0,1
5209,50,F,Mumbai,Salaried,1186813.0,0
5210,47,female,Bangalore,Salaried,285567.0,2
5211,34,M,Delhi,Unemployed,1551397.0,1
5212,60,F,Bangalore,Salaried,1054834.0,1
5213,49,Female,Pune,Unemployed,298104.0,1
5214,59,male,Chennai,Unemployed,2233683.0,3
5215,68,Male,Mumbai,Self-Employed,490641.0,4
5216,31,F,Mumbai,Salaried,1625855.0,4
5217,27,Male,Bangalore,Unemployed,2012198.0,1
5218,64,female,Bangalore,Self-Employed,2470308.0,1
5219,68,F,Chennai,Self-Employed,890674.0,4
5220,53,F,Chennai,Unemployed,2305419.0,3
5221,51,male,Pune,Unemployed,,2
5222,26,M,Delhi,Salaried,1063356.0,4
5223,59,Female,Pune,Salaried,1979738.0,1
5224,45,Female,Mumbai,Salaried,2491302.0,3
5225,28,Female,Bangalore,Unemployed,1419528.0,3
5226,31,female,Pune,Self-Employed,1135587.0,1
5227,56,M,Bangalore,Self-Employed,2358959.0,0
5228,64,Male,Bangalore,Unemployed,2086678.0,3
5229,36,Female,Pune,Salaried,2110473.0,4
5230,32,Male,Pune,Self-Employed,1422538.0,0
5231,45,M,Chennai,Self-Employed,1776603.0,2
5232,41,female,Delhi,Salaried,1120366.0,4
5233,25,M,Chennai,Self-Employed,1855397.0,1
5234,60,male,Delhi,Salaried,1266063.0,0
5235,26,Female,Pune,Self-Employed,1014785.0,4
5236,64,female,Delhi,Self-Employed,733272.0,3
5237,50,male,Mumbai,Self-Employed,1009562.0,1
5238,50,Female,Chennai,Salaried,2076507.0,0
5239,36,M,Chennai,Self-Employed,592238.0,3
5240,20,M,Chennai,Self-Employed,1647148.0,1
5241,27,F,Bangalore,Self-Employed,1330612.0,1
5242,57,F,Bangalore,Unemployed,1062358.0,0
5243,64,M,Pune,Self-Employed,491922.0,0
5244,59,M,Pune,Self-Employed,829816.0,0
5245,18,Male,Bangalore,Salaried,1573912.0,4
5246,46,Male,Chennai,Salaried,2480407.0,1
5247,67,male,Bangalore,Unemployed,2425371.0,2
5248,51,F,Delhi,Salaried,754268.0,3
5249,68,F,Chennai,Salaried,2311217.0,0
5250,30,M,Bangalore,Salaried,2045567.0,1
5251,18,M,Pune,Unemployed,848802.0,3
5252,51,male,Bangalore,Unemployed,2371121.0,2
5253,46,female,Mumbai,Self-Employed,2436880.0,3
5254,65,female,Bangalore,Self-Employed,1291786.0,2
5255,64,female,Chennai,Salaried,917348.0,0
5256,30,F,Bangalore,Self-Employed,705276.0,4
5257,65,Male,Pune,Self-Employed,1878975.0,2
5258,66,female,Delhi,Unemployed,1941585.0,0
5259,46,Female,Mumbai,Unemployed,647004.0,3
5260,56,male,Chennai,Self-Employed,251686.0,3
5261,41,female,Pune,Self-Employed,2471089.0,3
5262,43,Female,Mumbai,Self-Employed,629793.0,4
5263,34,female,Bangalore,Salaried,,1
5264,24,Male,Mumbai,Unemployed,942885.0,2
5265,30,Male,Delhi,Self-Employed,420725.0,1
5266,22,female,Mumbai,Self-Employed,,3
5267,43,Female,Mumbai,Salaried,2173287.0,4
5268,66,male,Bangalore,Unemployed,2345789.0,0
5269,20,Female,Bangalore,Salaried,2199154.0,4
5270,24,male,Chennai,Salaried,1421312.0,1
5271,66,female,Bangalore,Self-Employed,417484.0,3
5272,56,male,Mumbai,Salaried,1214729.0,2
5273,18,M,Delhi,Salaried,474329.0,4
5274,66,F,Bangalore,Self-Employed,723467.0,1
5275,34,F,Chennai,Unemployed,1093138.0,1
5276,60,Male,Chennai,Self-Employed,1138382.0,0
5277,42,M,Mumbai,Unemployed,989892.0,2
5278,20,F,Bangalore,Salaried,207676.0,1
5279,32,female,Bangalore,Salaried,2334464.0,2
5280,46,male,Chennai,Self-Employed,1382796.0,3
5281,60,male,Bangalore,Self-Employed,397435.0,4
5282,49,Female,Mumbai,Self-Employed,2209185.0,1
5283,43,Female,Delhi,Salaried,785333.0,3
5284,33,male,Mumbai,Salaried,507661.0,0
5285,42,female,Bangalore,Unemployed,274227.0,2
5286,45,male,Mumbai,Self-Employed,1685430.0,3
5287,0,Female,Pune,Salaried,2288632.0,2
5288,18,F,Pune,Unemployed,,2
5289,46,Male,Bangalore,Self-Employed,2351474.0,1
5290,39,Female,Bangalore,Self-Employed,1088232.0,2
5291,33,female,Delhi,Unemployed,582926.0,3
5292,58,F,Mumbai,Unemployed,1646014.0,0
5293,68,F,Delhi,Unemployed,260644.0,1
5294,61,F,Bangalore,Salaried,849938.0,4
5295,68,M,Bangalore,Self-Employed,2123507.0,0
5296,58,M,Chennai,Self-Employed,1973652.0,3
5297,24,F,Delhi,Unemployed,410970.0,1
5298,31,female,Bangalore,Salaried,1908103.0,2
5299,46,male,Pune,Unemployed,565993.0,0
5300,36,female,Chennai,Salaried,1700165.0,1
5301,36,M,Mumbai,Self-Employed,2285977.0,4
5302,19,Female,Chennai,Self-Employed,281117.0,4
5303,58,M,Mumbai,Salaried,2457047.0,4
5304,62,male,Pune,Self-Employed,1847827.0,1
5305,32,Male,Mumbai,Self-Employed,2242438.0,0
5306,20,M,Delhi,Unemployed,629967.0,2
5307,28,female,Mumbai,Salaried,486265.0,0
5308,63,female,Mumbai,Self-Employed,877486.0,2
5309,47,F,Chennai,Self-Employed,261581.0,0
5310,57,F,Pune,Salaried,488267.0,0
5311,35,F,Mumbai,Self-Employed,1823900.0,1
5312,68,Male,Delhi,Salaried,1958260.0,4
5313,65,male,Chennai,Salaried,923080.0,4
5314,19,Female,Pune,Unemployed,927899.0,4
5315,49,female,Pune,Salaried,830022.0,4
5316,25,female,Bangalore,Unemployed,2072126.0,0
5317,39,male,Delhi,Self-Employed,2322539.0,4
5318,23,Male,Chennai,Salaried,1306189.0,0
5319,29,F,Chennai,Unemployed,508810.0,2
5320,64,male,Delhi,Salaried,370207.0,3
5321,57,Female,Pune,Self-Employed,1802418.0,3
5322,53,F,Mumbai,Unemployed,2154395.0,2
5323,32,Female,Delhi,Unemployed,242146.0,0
5324,45,M,Chennai,Unemployed,300037.0,4
5325,69,Female,Delhi,Self-Employed,1654780.0,1
5326,66,F,Pune,Unemployed,2154689.0,0
5327,62,M,Bangalore,Self-Employed,697637.0,0
5328,35,F,Bangalore,Self-Employed,1109005.0,2
5329,19,female,Mumbai,Salaried,1974514.0,2
5330,30,F,Mumbai,Self-Employed,,1
5331,62,M,Pune,Unemployed,2096413.0,4
5332,32,Female,Mumbai,Unemployed,987309.0,3
5333,37,female,Bangalore,Self-Employed,1739742.0,4
5334,46,Male,Pune,Self-Employed,2359870.0,4
5335,59,Male,Pune,Salaried,417285.0,0
5336,46,Male,Pune,Salaried,733930.0,1
5337,20,Male,Delhi,Unemployed,396215.0,0
5338,36,male,Mumbai,Self-Employed,429457.0,2
5339,20,Male,Chennai,Unemployed,2100301.0,3
5340,31,M,Bangalore,Self-Employed,969587.0,1
5341,57,Male,Mumbai,Unemployed,1099572.0,1
5342,21,F,Bangalore,Unemployed,307815.0,4
5343,69,Male,Mumbai,Unemployed,2428803.0,0
5344,28,Female,Chennai,Self-Employed,999019.0,4
5345,48,M,Bangalore,Salaried,554489.0,4
5346,60,M,Chennai,Salaried,243591.0,1
5347,49,female,Bangalore,Self-Employed,1018333.0,3
5348,44,male,Delhi,Salaried,817699.0,2
5349,47,F,Delhi,Unemployed,1912435.0,4
5350,60,M,Bangalore,Self-Employed,1570286.0,3
5351,19,Female,Bangalore,Self-Employed,671682.0,4
5352,66,Male,Chennai,Salaried,1525966.0,3
5353,26,M,Pune,Salaried,632001.0,0
5354,45,Female,Bangalore,Unemployed,2400577.0,2
5355,48,Male,Mumbai,Self-Employed,1020935.0,1
5356,51,male,Mumbai,Salaried,597493.0,0
5357,32,M,Mumbai,Self-Employed,2101485.0,4
5358,65,M,Delhi,Unemployed,1904285.0,4
5359,42,Female,Chennai,Unemployed,2127806.0,2
5360,53,female,Delhi,Unemployed,821853.0,2
5361,25,F,Mumbai,Self-Employed,2407275.0,2
5362,26,male,Bangalore,Self-Employed,2225175.0,4
5363,54,F,Mumbai,Self-Employed,578578.0,4
5364,65,M,Bangalore,Self-Employed,2326109.0,1
5365,62,F,Chennai,Self-Employed,2402786.0,2
5366,56,Male,Pune,Unemployed,2191824.0,3
5367,49,male,Bangalore,Unemployed,2318302.0,1
5368,69,F,Delhi,Unemployed,1074309.0,3
5369,34,Male,Mumbai,Salaried,1883404.0,0
5370,52,Female,Mumbai,Unemployed,956249.0,2
5371,54,F,Mumbai,Self-Employed,1904836.0,1
5372,36,male,Bangalore,Unemployed,1530445.0,1
5373,61,Male,Chennai,Salaried,1801586.0,0
5374,46,F,Bangalore,Salaried,617294.0,0
5375,24,Female,Delhi,Salaried,742449.0,0
5376,45,F,Mumbai,Salaried,2498925.0,1
5377,26,Male,Bangalore,Salaried,1601065.0,4
5378,45,F,Mumbai,Self-Employed,734975.0,3
5379,23,male,Delhi,Unemployed,1781558.0,3
5380,46,M,Pune,Self-Employed,1245401.0,0
5381,34,Male,Pune,Self-Employed,1375836.0,4
5382,33,Male,Pune,Salaried,896088.0,4
5383,40,Male,Mumbai,Unemployed,1036519.0,0
5384,48,Male,Bangalore,Unemployed,1987850.0,2
5385,20,F,Mumbai,Unemployed,407459.0,1
5386,38,male,Chennai,Salaried,256561.0,2
5387,43,Female,Bangalore,Self-Employed,2040372.0,4
5388,53,male,Delhi,Unemployed,1272629.0,0
5389,59,Male,Pune,Self-Employed,931805.0,1
5390,54,female,Bangalore,Unemployed,721694.0,3
5391,39,F,Bangalore,Unemployed,1237074.0,4
5392,59,female,Pune,Unemployed,305128.0,1
5393,29,F,Delhi,Unemployed,309573.0,1
5394,59,Male,Mumbai,Salaried,1482938.0,2
5395,30,F,Mumbai,Salaried,2005674.0,3
5396,28,Male,Bangalore,Self-Employed,1398847.0,2
5397,33,male,Pune,Salaried,2096133.0,2
5398,25,M,Chennai,Unemployed,,2
5399,57,F,Delhi,Self-Employed,1773033.0,2
5400,57,Male,Mumbai,Self-Employed,2128951.0,4
5401,62,female,Delhi,Self-Employed,1078840.0,3
5402,19,Male,Delhi,Unemployed,606165.0,2
5403,47,female,Delhi,Unemployed,1820177.0,4
5404,47,F,Pune,Self-Employed,2113743.0,4
5405,29,Female,Pune,Salaried,784419.0,1
5406,27,female,Pune,Unemployed,1636915.0,1
5407,61,Male,Bangalore,Unemployed,935372.0,0
5408,28,F,Pune,Salaried,2404279.0,4
5409,32,Male,Bangalore,Self-Employed,361971.0,0
5410,33,Female,Mumbai,Salaried,396562.0,4
5411,34,M,Mumbai,Unemployed,1927217.0,2
5412,43,Female,Mumbai,Self-Employed,1317146.0,2
5413,19,male,Mumbai,Self-Employed,2079055.0,0
5414,67,F,Mumbai,Salaried,1367744.0,2
5415,29,Female,Pune,Unemployed,1321242.0,2
5416,68,M,Chennai,Unemployed,2399325.0,1
5417,43,Male,Pune,Self-Employed,987223.0,2
5418,40,F,Chennai,Unemployed,964407.0,1
5419,35,female,Pune,Self-Employed,1416257.0,3
5420,49,Female,Mumbai,Self-Employed,2103900.0,4
5421,66,M,Delhi,Self-Employed,1827090.0,1
5422,55,Female,Chennai,Unemployed,1250670.0,1
5423,64,male,Delhi,Salaried,1556303.0,1
5424,20,F,Mumbai,Self-Employed,1297597.0,4
5425,55,Male,Chennai,Salaried,402858.0,4
5426,150,M,Delhi,Salaried,2296222.0,4
5427,47,Female,Pune,Salaried,1522905.0,2
5428,18,F,Mumbai,Salaried,1419419.0,1
5429,47,Female,Pune,Salaried,543822.0,4
5430,62,F,Pune,Self-Employed,2078198.0,3
5431,49,male,Mumbai,Unemployed,1712597.0,4
5432,45,Female,Chennai,Salaried,865124.0,0
5433,38,male,Bangalore,Unemployed,2455337.0,0
5434,63,female,Bangalore,Unemployed,1001180.0,1
5435,30,female,Mumbai,Self-Employed,623419.0,1
5436,44,M,Bangalore,Salaried,973770.0,1
5437,53,male,Delhi,Unemployed,2022307.0,2
5438,24,F,Chennai,Unemployed,,0
5439,39,M,Pune,Salaried,876472.0,0
5440,27,Female,Pune,Self-Employed,2364257.0,1
5441,56,Female,Mumbai,Self-Employed,1620932.0,0
5442,32,F,Pune,Salaried,1712011.0,0
5443,32,Male,Delhi,Unemployed,436106.0,2
5444,21,Male,Delhi,Self-Employed,588402.0,3
5445,49,Female,Mumbai,Self-Employed,1784020.0,1
5446,40,F,Pune,Unemployed,729350.0,3
5447,23,Male,Bangalore,Unemployed,909177.0,3
5448,41,male,Bangalore,Unemployed,1546908.0,2
5449,37,Female,Chennai,Unemployed,1320389.0,0
5450,54,female,Mumbai,Salaried,1806881.0,1
5451,37,male,Chennai,Unemployed,1934180.0,4
5452,29,F,Bangalore,Self-Employed,989129.0,3
5453,50,female,Bangalore,Unemployed,1246223.0,3
5454,45,male,Bangalore,Unemployed,432129.0,2
5455,25,Male,Chennai,Salaried,1883794.0,3
5456,18,Male,Mumbai,Salaried,1285228.0,3
5457,54,female,Delhi,Unemployed,1911190.0,3
5458,39,M,Delhi,Salaried,1215902.0,2
5459,23,Female,Bangalore,Salaried,925187.0,0
5460,38,female,Mumbai,Salaried,933936.0,3
5461,-5,F,Mumbai,Salaried,844059.0,1
5462,52,Female,Pune,Unemployed,1624365.0,3
5463,32,male,Pune,Salaried,259019.0,3
5464,22,F,Chennai,Salaried,2239820.0,1
5465,63,F,Pune,Self-Employed,1924403.0,2
5466,67,Male,Chennai,Unemployed,1107239.0,4
5467,65,male,Delhi,Salaried,1090960.0,1
5468,23,Male,Bangalore,Self-Employed,1248948.0,4
5469,42,Male,Mumbai,Salaried,,0
5470,63,M,Delhi,Unemployed,402459.0,0
5471,57,Male,Delhi,Self-Employed,491589.0,3
5472,46,Female,Chennai,Self-Employed,2144443.0,3
5473,24,F,Bangalore,Unemployed,1181273.0,2
5474,57,Male,Chennai,Self-Employed,615950.0,4
5475,30,female,Delhi,Self-Employed,1239631.0,0
5476,55,Female,Mumbai,Salaried,365172.0,0
5477,35,male,Pune,Self-Employed,1849838.0,3
5478,19,F,Chennai,Unemployed,904159.0,3
5479,25,female,Delhi,Salaried,1164933.0,2
5480,28,female,Pune,Self-Employed,1118259.0,3
5481,50,male,Pune,Salaried,1311292.0,3
5482,55,female,Delhi,Unemployed,531205.0,2
5483,65,Female,Bangalore,Self-Employed,,3
5484,44,male,Delhi,Unemployed,1774660.0,3
5485,37,female,Mumbai,Unemployed,2152755.0,3
5486,29,male,Pune,Self-Employed,2364865.0,4
5487,60,male,Mumbai,Self-Employed,1080100.0,0
5488,48,Male,Chennai,Salaried,1054018.0,1
5489,44,Male,Pune,Unemployed,1108638.0,0
5490,49,Male,Bangalore,Self-Employed,2125674.0,4
5491,27,female,Delhi,Unemployed,254765.0,1
5492,20,F,Chennai,Self-Employed,1797705.0,0
5493,62,Female,Mumbai,Unemployed,1357143.0,2
5494,44,female,Chennai,Salaried,2008216.0,4
5495,52,Male,Bangalore,Unemployed,267229.0,2
5496,48,male,Delhi,Self-Employed,589999.0,2
5497,32,female,Chennai,Salaried,1312490.0,0
5498,33,male,Mumbai,Salaried,1430851.0,1
5499,30,male,Chennai,Self-Employed,573543.0,3
5500,66,male,Delhi,Salaried,2049846.0,3
5501,52,M,Chennai,Unemployed,269703.0,4
5502,69,F,Mumbai,Unemployed,2076853.0,2
5503,28,Female,Delhi,Self-Employed,714650.0,4
5504,38,Female,Bangalore,Unemployed,1738497.0,0
5505,68,Male,Bangalore,Self-Employed,1672950.0,2
5506,28,M,Pune,Salaried,1718675.0,3
5507,47,female,Chennai,Unemployed,,0
5508,65,female,Mumbai,Self-Employed,903505.0,0
5509,52,Female,Chennai,Unemployed,,4
5510,39,F,Delhi,Salaried,2156704.0,4
5511,55,male,Pune,Salaried,240564.0,1
5512,48,Male,Mumbai,Unemployed,1876827.0,3
5513,31,F,Chennai,Salaried,,3
5514,41,Female,Mumbai,Self-Employed,1953432.0,4
5515,67,M,Delhi,Unemployed,1239316.0,3
5516,66,Male,Pune,Unemployed,2418124.0,3
5517,49,Female,Mumbai,Salaried,786757.0,0
5518,53,female,Delhi,Self-Employed,2037724.0,2
5519,49,Male,Bangalore,Unemployed,828252.0,2
5520,32,Female,Mumbai,Unemployed,2229221.0,1
5521,60,female,Pune,Salaried,1007709.0,2
5522,52,female,Mumbai,Salaried,1717432.0,3
5523,20,male,Mumbai,Self-Employed,824854.0,0
5524,33,M,Delhi,Self-Employed,720249.0,2
5525,22,male,Chennai,Salaried,1062612.0,3
5526,38,Female,Chennai,Self-Employed,1925623.0,3
5527,27,F,Mumbai,Salaried,1952345.0,4
5528,36,male,Pune,Unemployed,,4
5529,42,F,Pune,Salaried,2279832.0,2
5530,21,female,Delhi,Salaried,1151054.0,4
5531,46,Female,Mumbai,Salaried,1607643.0,3
5532,36,M,Mumbai,Unemployed,245596.0,3
5533,60,F,Chennai,Self-Employed,2187375.0,4
5534,19,Female,Delhi,Self-Employed,642297.0,0
5535,27,F,Bangalore,Self-Employed,1667284.0,4
5536,60,male,Pune,Salaried,1792597.0,0
5537,42,Female,Pune,Salaried,2406234.0,4
5538,37,male,Mumbai,Self-Employed,2309524.0,3
5539,65,Male,Delhi,Unemployed,836238.0,3
5540,36,Female,Bangalore,Unemployed,497400.0,4
5541,40,F,Pune,Unemployed,1321929.0,1
5542,41,Male,Delhi,Unemployed,1968619.0,0
5543,28,male,Bangalore,Salaried,1508499.0,1
5544,63,male,Mumbai,Self-Employed,873585.0,3
5545,51,F,Chennai,Unemployed,2023990.0,0
5546,45,Male,Pune,Salaried,2305216.0,4
5547,22,female,Pune,Salaried,827361.0,0
5548,22,M,Bangalore,Salaried,1028121.0,0
5549,68,F,Chennai,Self-Employed,626059.0,2
5550,38,male,Delhi,Salaried,1554726.0,0
5551,29,Female,Mumbai,Self-Employed,1164318.0,3
5552,67,Male,Delhi,Self-Employed,507392.0,1
5553,21,female,Bangalore,Self-Employed,842751.0,1
5554,66,M,Pune,Self-Employed,2482934.0,4
5555,59,Female,Pune,Salaried,2432579.0,2
5556,37,Male,Delhi,Salaried,231935.0,1
5557,55,female,Mumbai,Salaried,2296398.0,1
5558,42,F,Bangalore,Unemployed,317739.0,0
5559,31,female,Mumbai,Unemployed,726951.0,3
5560,28,F,Bangalore,Self-Employed,2469615.0,3
5561,49,Male,Mumbai,Self-Employed,557047.0,4
5562,28,female,Delhi,Self-Employed,1715717.0,3
5563,35,M,Chennai,Self-Employed,1990934.0,1
5564,44,female,Bangalore,Self-Employed,,0
5565,35,Male,Delhi,Unemployed,593254.0,3
5566,40,Female,Pune,Self-Employed,903172.0,2
5567,28,Female,Pune,Salaried,390934.0,2
5568,38,female,Mumbai,Self-Employed,1957867.0,2
5569,61,female,Pune,Salaried,697706.0,3
5570,22,F,Chennai,Salaried,310723.0,0
5571,40,Male,Bangalore,Salaried,1070476.0,3
5572,58,F,Mumbai,Salaried,2452007.0,1
5573,42,M,Bangalore,Self-Employed,419286.0,3
5574,58,Female,Bangalore,Self-Employed,936207.0,2
5575,27,male,Delhi,Self-Employed,2106082.0,2
5576,39,male,Pune,Self-Employed,1035381.0,0
5577,36,Male,Bangalore,Self-Employed,1819407.0,4
5578,18,Male,Chennai,Unemployed,1753839.0,2
5579,24,male,Chennai,Salaried,951094.0,2
